data_referencia;cod_ibge;txt_municipio;txt_uf;num_ano_financiamento;qtd_uh_financiadas;vlr_financiamento;vlr_subsidio
16/05/2025;410347;Cafezal do Sul ;PR;2016;33;2747503,4200000004;1194724,5499999998
16/05/2025;410347;Cafezal do Sul ;PR;2017;14;1186430,38;414730,25
16/05/2025;410347;Cafezal do Sul ;PR;2018;17;1463947,48;417297,49999999994
16/05/2025;410347;Cafezal do Sul ;PR;2019;9;815177,29;225903,90999999997
16/05/2025;410347;Cafezal do Sul ;PR;2020;11;943020,8;217029,65999999997
16/05/2025;410347;Cafezal do Sul ;PR;2021;8;767930,35;94126,56
16/05/2025;410347;Cafezal do Sul ;PR;2023;1;117600,0;4206,18
16/05/2025;410347;Cafezal do Sul ;PR;2024;9;1176451,45;248098,17
16/05/2025;410350;Califórnia ;PR;2009;6;183400,0;35149,0
16/05/2025;410350;Califórnia ;PR;2010;2;95117,62;29429,0
16/05/2025;410350;Califórnia ;PR;2011;2;100316,67;8264,0
16/05/2025;410350;Califórnia ;PR;2012;119;4411750,25;2233365,1399999987
16/05/2025;410350;Califórnia ;PR;2013;5;354912,51;106026,98
16/05/2025;410350;Califórnia ;PR;2014;12;935031,92;243830,07
16/05/2025;410350;Califórnia ;PR;2015;24;1989058,53;609621,9299999999
16/05/2025;410350;Califórnia ;PR;2016;25;2449984,0;710615,4
16/05/2025;410350;Califórnia ;PR;2017;111;8478598,200000001;3014854,0100000002
16/05/2025;410350;Califórnia ;PR;2018;23;2158980,5700000003;580832,45
16/05/2025;410350;Califórnia ;PR;2019;34;3344271,31;821455,2899999999
16/05/2025;410350;Califórnia ;PR;2020;24;2524320,43;526265,44
16/05/2025;410350;Califórnia ;PR;2021;95;7708258,85;2405508,4000000004
16/05/2025;410350;Califórnia ;PR;2022;13;1421860,33;181750,92
16/05/2025;410350;Califórnia ;PR;2023;8;976935,39;189807,72999999998
16/05/2025;410350;Califórnia ;PR;2024;15;2375909,3;226606,33
16/05/2025;410350;Califórnia ;PR;2025;7;1358833,4;36339,64
16/05/2025;410360;Cambará ;PR;2009;70;2023508,13;513166,0
16/05/2025;410360;Cambará ;PR;2010;66;2906404,38;844857,0
16/05/2025;410360;Cambará ;PR;2011;69;3278549,64;322040,0
16/05/2025;410360;Cambará ;PR;2012;248;8475901,43;4649448,620000005
16/05/2025;410360;Cambará ;PR;2013;49;3137650,26;975091,3599999998
16/05/2025;410360;Cambará ;PR;2014;65;4523826,12;1346682,9899999998
16/05/2025;410360;Cambará ;PR;2015;68;4984269,89;1340634,9299999997
16/05/2025;410360;Cambará ;PR;2016;46;3681255,340000001;674299,5299999998
16/05/2025;410360;Cambará ;PR;2017;50;4015651,64;848925,95
16/05/2025;410360;Cambará ;PR;2018;56;4541739,23;1036434,7899999999
16/05/2025;410360;Cambará ;PR;2019;70;5586022,1899999995;1391401,97
16/05/2025;410360;Cambará ;PR;2020;72;6355527,4399999995;1383453,8599999999
16/05/2025;410360;Cambará ;PR;2021;35;3289516,7800000003;667726,5399999999
16/05/2025;410360;Cambará ;PR;2022;27;2916535,0;222733,54000000004
16/05/2025;410360;Cambará ;PR;2023;125;11724741,59;2878454,9499999997
16/05/2025;410360;Cambará ;PR;2024;27;3688432,56;324875,47000000003
16/05/2025;410360;Cambará ;PR;2025;4;652872,61;45449,09
16/05/2025;410370;Cambé ;PR;2009;225;11084312,27;3161266,7
16/05/2025;410370;Cambé ;PR;2010;355;20779684,93;6513869,0
16/05/2025;410370;Cambé ;PR;2011;354;25088441,82;2748493,8
16/05/2025;410370;Cambé ;PR;2012;476;33303182,409999996;10987548,539999994
16/05/2025;410370;Cambé ;PR;2013;553;46382307,45;13872112,980000002
16/05/2025;410370;Cambé ;PR;2014;479;47224136,169999994;11513065,55
16/05/2025;410370;Cambé ;PR;2015;493;49976590,330000006;11292847,180000003
16/05/2025;410370;Cambé ;PR;2016;407;42036229,390000015;8771675,430000003
16/05/2025;410370;Cambé ;PR;2017;384;41251018,2;7799362,980000001
16/05/2025;410370;Cambé ;PR;2018;758;76979311,29;20086507,979999997
16/05/2025;410370;Cambé ;PR;2019;686;69148857,84000002;16573714,75
16/05/2025;410370;Cambé ;PR;2020;454;48838972,88;9982574,899999993
16/05/2025;410370;Cambé ;PR;2021;728;84025940,11999999;12938306,69
16/05/2025;410370;Cambé ;PR;2022;385;47108343,61000001;6734112,75
16/05/2025;410370;Cambé ;PR;2023;279;40902698,97999999;3370137,8600000003
16/05/2025;410370;Cambé ;PR;2024;212;36046053,16;2032691,56
16/05/2025;410370;Cambé ;PR;2025;148;25143666,299999997;1346938,28
16/05/2025;410380;Cambira ;PR;2009;38;2042765,0299999998;613891,0
16/05/2025;410380;Cambira ;PR;2010;65;3843150,1599999997;1180572,0
16/05/2025;410380;Cambira ;PR;2011;61;3601492,0799999996;775140,0
16/05/2025;410380;Cambira ;PR;2012;165;7733784,999999996;4395561,880000004
16/05/2025;410380;Cambira ;PR;2013;98;7111001,300000001;2987318,9599999995
16/05/2025;410380;Cambira ;PR;2014;99;8296695,099999999;2863905,6300000013
16/05/2025;410380;Cambira ;PR;2015;119;10763610,54;3545335,0199999996
16/05/2025;410380;Cambira ;PR;2016;168;15902458,66;5870711,53
16/05/2025;410380;Cambira ;PR;2017;128;11460657,92;4011104,080000001
16/05/2025;410380;Cambira ;PR;2018;117;10664890,610000001;2921739,84
16/05/2025;410380;Cambira ;PR;2019;98;9062286,52;2458483,38
16/05/2025;410380;Cambira ;PR;2020;76;7559882,29;1881336,9
16/05/2025;410380;Cambira ;PR;2021;53;5508762,03;1130071,96
16/05/2025;410380;Cambira ;PR;2022;39;4106284,83;775373,47
16/05/2025;410380;Cambira ;PR;2023;20;2359291,1;423449,5
16/05/2025;410380;Cambira ;PR;2024;29;4433789,93;524090,28
16/05/2025;410380;Cambira ;PR;2025;19;3261119,9899999998;272444,06
16/05/2025;410390;Campina da Lagoa ;PR;2009;17;532920,0;111206,0
16/05/2025;410390;Campina da Lagoa ;PR;2010;9;482731,69;111275,0
16/05/2025;410390;Campina da Lagoa ;PR;2011;8;448552,29000000004;24048,2
16/05/2025;410390;Campina da Lagoa ;PR;2012;34;1167712,77;592534,76
16/05/2025;410390;Campina da Lagoa ;PR;2013;15;1075647,0899999999;299831,97
16/05/2025;410390;Campina da Lagoa ;PR;2014;12;1004222,24;194481,93999999997
16/05/2025;410390;Campina da Lagoa ;PR;2015;26;2172095,14;526418,04
16/05/2025;410390;Campina da Lagoa ;PR;2016;34;2937504,39;715458,1900000001
16/05/2025;410390;Campina da Lagoa ;PR;2017;26;2196941,75;480307,61
16/05/2025;410390;Campina da Lagoa ;PR;2018;40;3500044,5199999996;777884,6799999999
16/05/2025;410390;Campina da Lagoa ;PR;2019;37;3444903,3200000003;832851,6099999999
16/05/2025;410390;Campina da Lagoa ;PR;2020;42;3932051,0300000003;882568,23
16/05/2025;410390;Campina da Lagoa ;PR;2021;37;3644390,4999999995;658408,52
16/05/2025;410390;Campina da Lagoa ;PR;2022;36;3643565,23;596949,9900000002
16/05/2025;410390;Campina da Lagoa ;PR;2023;36;4406624,359999999;648806,2099999998
16/05/2025;410390;Campina da Lagoa ;PR;2024;73;10273490,33;1672876,29
16/05/2025;410390;Campina da Lagoa ;PR;2025;15;2195747,48;308142,28
16/05/2025;410400;Campina Grande do Sul ;PR;2009;132;7741345,8;2095034,1
16/05/2025;410400;Campina Grande do Sul ;PR;2010;356;23108296,34;6892124,0
16/05/2025;410400;Campina Grande do Sul ;PR;2011;372;27991456,769999996;2882542,0
16/05/2025;410400;Campina Grande do Sul ;PR;2012;255;20650258,17;4842253,580000001
16/05/2025;410400;Campina Grande do Sul ;PR;2013;366;32570564,540000003;7838225,947500002
16/05/2025;410400;Campina Grande do Sul ;PR;2014;384;37330570,69999999;8039011,880000003
16/05/2025;410400;Campina Grande do Sul ;PR;2015;298;30740312,770000003;6150797,2
16/05/2025;410400;Campina Grande do Sul ;PR;2016;332;34348606,370000005;6582178,290000001
16/05/2025;410400;Campina Grande do Sul ;PR;2017;253;27843877,020000003;4573811,460000001
16/05/2025;410400;Campina Grande do Sul ;PR;2018;158;18278921,99;3061215,6999999993
16/05/2025;410400;Campina Grande do Sul ;PR;2019;138;16157104,610000001;1995943,6300000004
16/05/2025;410400;Campina Grande do Sul ;PR;2020;108;13076334,549999999;1545461,3399999999
16/05/2025;410400;Campina Grande do Sul ;PR;2021;56;6752065,359999999;541988,2
16/05/2025;410400;Campina Grande do Sul ;PR;2022;82;11156780,649999999;433289,55999999994
16/05/2025;410400;Campina Grande do Sul ;PR;2023;152;24717493,07;995950,6200000002
16/05/2025;410400;Campina Grande do Sul ;PR;2024;192;35225462,43000001;1011557,32
16/05/2025;410400;Campina Grande do Sul ;PR;2025;41;7104035,99;174814,6
16/05/2025;410405;Campo Bonito ;PR;2011;1;71439,89;4554,0
16/05/2025;410405;Campo Bonito ;PR;2016;1;194328,32;0,0
16/05/2025;410405;Campo Bonito ;PR;2022;4;414335,83999999997;78176,62
16/05/2025;410405;Campo Bonito ;PR;2023;3;335843,4;65793,16
16/05/2025;410405;Campo Bonito ;PR;2024;3;414142,87;29388,94
16/05/2025;410410;Campo do Tenente ;PR;2010;1;46000,0;19035,0
16/05/2025;410410;Campo do Tenente ;PR;2011;17;976446,45;98989,0
16/05/2025;410410;Campo do Tenente ;PR;2012;17;1078115,63;387295,29000000004
16/05/2025;410410;Campo do Tenente ;PR;2013;48;3243967,5;1381328,6899999997
16/05/2025;410410;Campo do Tenente ;PR;2014;37;2714234,7199999997;1004358,1299999999
16/05/2025;410410;Campo do Tenente ;PR;2015;18;1468668,34;453498,85
16/05/2025;410410;Campo do Tenente ;PR;2016;27;2085203,5599999998;617901,71
16/05/2025;410410;Campo do Tenente ;PR;2017;8;791137,25;112497,5
16/05/2025;410410;Campo do Tenente ;PR;2018;2;159516,0;54222,98000000001
16/05/2025;410410;Campo do Tenente ;PR;2019;7;643349,76;155478,22
16/05/2025;410410;Campo do Tenente ;PR;2020;11;1055546,8800000001;299099,22000000003
16/05/2025;410410;Campo do Tenente ;PR;2021;10;1114319,6500000001;150950,75
16/05/2025;410410;Campo do Tenente ;PR;2022;4;379042,0;10054,59
16/05/2025;410410;Campo do Tenente ;PR;2023;7;863391,52;62315,25
16/05/2025;410410;Campo do Tenente ;PR;2024;6;909981,3200000001;49461,13
16/05/2025;410410;Campo do Tenente ;PR;2025;2;412429,0;35156,7
16/05/2025;410420;Campo Largo ;PR;2009;428;22422779,18;7200153,09
16/05/2025;410420;Campo Largo ;PR;2010;642;39605808,5;12206338,0
16/05/2025;410420;Campo Largo ;PR;2011;789;58365393,61999999;5753196,6
16/05/2025;410420;Campo Largo ;PR;2012;641;52721459,23999998;11878128,39
16/05/2025;410420;Campo Largo ;PR;2013;663;58123789,07000001;14000057,860000005
16/05/2025;410420;Campo Largo ;PR;2014;682;65490302,67999999;12418408,300000003
16/05/2025;410420;Campo Largo ;PR;2015;929;91216243,55999999;19156200,950000007
16/05/2025;410420;Campo Largo ;PR;2016;692;73275185,42999998;13427040,14
16/05/2025;410420;Campo Largo ;PR;2017;770;85805579,12;18460793,560000006
16/05/2025;410420;Campo Largo ;PR;2018;1270;140961092,74000004;31641900,53000001
16/05/2025;410420;Campo Largo ;PR;2019;1209;138945640,72999996;26228587,500000007
16/05/2025;410420;Campo Largo ;PR;2020;578;67483388,92;11516945,2
16/05/2025;410420;Campo Largo ;PR;2021;736;84651421,85999998;15181432,010000002
16/05/2025;410420;Campo Largo ;PR;2022;1152;140840213,96999997;28091766,240000002
16/05/2025;410420;Campo Largo ;PR;2023;1433;195866244,57999998;35759899,389999986
16/05/2025;410420;Campo Largo ;PR;2024;689;107575893,49000001;9318323,319999998
16/05/2025;410420;Campo Largo ;PR;2025;261;42361433,169999994;2764355,79
16/05/2025;410425;Campo Magro ;PR;2009;1;25000,0;4232,0
16/05/2025;410425;Campo Magro ;PR;2010;9;468086,32999999996;82418,0
16/05/2025;410425;Campo Magro ;PR;2014;3;75000,0;6654,299999999999
16/05/2025;410425;Campo Magro ;PR;2015;2;123669,57;15999,99
16/05/2025;410425;Campo Magro ;PR;2016;1;119929,64;0,0
16/05/2025;410425;Campo Magro ;PR;2017;1;37097,22;13226,06
16/05/2025;410425;Campo Magro ;PR;2023;1;60384,73;16806,239999999998
16/05/2025;410430;Campo Mourão ;PR;2009;204;7664758,08;1971647,0
16/05/2025;410430;Campo Mourão ;PR;2010;185;10353807,980000002;2858357,0
16/05/2025;410430;Campo Mourão ;PR;2011;312;18908977,02;2124436,0
16/05/2025;410430;Campo Mourão ;PR;2012;242;13375834,029999997;5266992,260000001
16/05/2025;410430;Campo Mourão ;PR;2013;231;16674535,399999999;4962405,57
16/05/2025;410430;Campo Mourão ;PR;2014;449;39900434,370000005;8757021,640000002
16/05/2025;410430;Campo Mourão ;PR;2015;338;33199709,509999998;6939191,440000005
16/05/2025;410430;Campo Mourão ;PR;2016;423;42751833,45999999;10259342,309999999
16/05/2025;410430;Campo Mourão ;PR;2017;496;49644513,800000004;11205243,1
16/05/2025;410430;Campo Mourão ;PR;2018;438;46218868,050000004;8743789,78
16/05/2025;410430;Campo Mourão ;PR;2019;412;40969678,46999999;9133869,33
16/05/2025;410430;Campo Mourão ;PR;2020;431;41671034,75;10426695,380000003
16/05/2025;410430;Campo Mourão ;PR;2021;302;31081884,139999997;6007325,33
16/05/2025;410430;Campo Mourão ;PR;2022;301;36768482,48;5049883,140000001
16/05/2025;410430;Campo Mourão ;PR;2023;355;49769428,19;7401180,04
16/05/2025;410430;Campo Mourão ;PR;2024;777;116907853,55999997;15975356,009999998
16/05/2025;410430;Campo Mourão ;PR;2025;331;50586895,39999999;5770846,8500000015
16/05/2025;410440;Cândido de Abreu ;PR;2009;3;83545,4;29586,0
16/05/2025;410440;Cândido de Abreu ;PR;2010;9;192458,1;63868,0
16/05/2025;410440;Cândido de Abreu ;PR;2011;4;185953,68000000002;21249,2
16/05/2025;410440;Cândido de Abreu ;PR;2012;3;158221,59;59699,32
16/05/2025;410440;Cândido de Abreu ;PR;2013;4;224250,77000000002;54732,100000000006
16/05/2025;410440;Cândido de Abreu ;PR;2014;2;108558,33;43670,979999999996
16/05/2025;410440;Cândido de Abreu ;PR;2015;2;107991,93;33731,64
16/05/2025;410440;Cândido de Abreu ;PR;2016;1;52000,0;0,0
16/05/2025;410440;Cândido de Abreu ;PR;2019;2;227228,25;15848,86
16/05/2025;410440;Cândido de Abreu ;PR;2020;1;75208,98;12744,88
16/05/2025;410440;Cândido de Abreu ;PR;2021;1;103844,92;9901,28
16/05/2025;410440;Cândido de Abreu ;PR;2025;1;280000,0;0,0
16/05/2025;410442;Candói ;PR;2009;15;324441,14;62910,0
16/05/2025;410442;Candói ;PR;2010;13;549919,6900000001;169198,0
16/05/2025;410442;Candói ;PR;2011;25;901032,08;66813,0
16/05/2025;410442;Candói ;PR;2012;6;340219,99999999994;106751,28
16/05/2025;410442;Candói ;PR;2013;7;411104,63999999996;139927,79
16/05/2025;410442;Candói ;PR;2014;6;435444,74;118350,95000000001
16/05/2025;410442;Candói ;PR;2015;5;302665,99;108103,61
16/05/2025;410442;Candói ;PR;2017;2;239381,22999999998;0,0
16/05/2025;410442;Candói ;PR;2018;1;164416,8;0,0
16/05/2025;410442;Candói ;PR;2019;1;77141,55;6030,79
16/05/2025;410442;Candói ;PR;2020;1;99803,81;23537,989999999998
16/05/2025;410442;Candói ;PR;2023;2;335904,24;0,0
16/05/2025;410442;Candói ;PR;2024;13;2302194,12;132773,34
16/05/2025;410442;Candói ;PR;2025;2;456284,0;0,0
16/05/2025;410445;Cantagalo ;PR;2009;1;47250,0;10035,0
16/05/2025;410445;Cantagalo ;PR;2010;6;249621,35;65166,0
16/05/2025;410445;Cantagalo ;PR;2011;2;76562,38;17000,0
16/05/2025;410445;Cantagalo ;PR;2012;7;432442,67000000004;122043,87
16/05/2025;410445;Cantagalo ;PR;2013;5;298957,06;70209,29999999999
16/05/2025;410445;Cantagalo ;PR;2014;13;939151,37;212570,58999999997
16/05/2025;410445;Cantagalo ;PR;2015;4;240865,81;56396,270000000004
16/05/2025;410445;Cantagalo ;PR;2016;1;63453,02;25999,989999999998
16/05/2025;410445;Cantagalo ;PR;2017;3;228287,41999999998;62279,990000000005
16/05/2025;410445;Cantagalo ;PR;2018;1;70835,02;28134,99
16/05/2025;410445;Cantagalo ;PR;2020;3;299146,99;33005,490000000005
16/05/2025;410445;Cantagalo ;PR;2021;1;91320,0;28539,95
16/05/2025;410445;Cantagalo ;PR;2022;3;311329,76;55573,21
16/05/2025;410445;Cantagalo ;PR;2023;7;1137700,0;107199,60999999999
16/05/2025;410445;Cantagalo ;PR;2024;6;943650,24;121195,98999999999
16/05/2025;410445;Cantagalo ;PR;2025;2;293999,12;26101,4
16/05/2025;410450;Capanema ;PR;2009;41;1970264,55;480254,0
16/05/2025;410450;Capanema ;PR;2010;104;5272565,44;1612579,0
16/05/2025;410450;Capanema ;PR;2011;104;5222631,35;671043,4
16/05/2025;410450;Capanema ;PR;2012;114;6547129,43;2055038,4500000002
16/05/2025;410450;Capanema ;PR;2013;113;4955087,069999999;2104563,73
16/05/2025;410450;Capanema ;PR;2014;83;5525687,180000001;1565138,48
16/05/2025;410450;Capanema ;PR;2015;76;5800895,61;1341087,6099999999
16/05/2025;410450;Capanema ;PR;2016;62;5226440,63;978218,5299999999
16/05/2025;410450;Capanema ;PR;2017;48;4245919,08;852143,4899999999
16/05/2025;410450;Capanema ;PR;2018;36;2786930,29;752455,66
16/05/2025;410450;Capanema ;PR;2019;38;3173789,95;781851,4299999999
16/05/2025;410450;Capanema ;PR;2020;26;2604233,79;412627,7099999999
16/05/2025;410450;Capanema ;PR;2021;11;1090645,23;160454,11000000002
16/05/2025;410450;Capanema ;PR;2022;17;1910562,5499999998;178728,13
16/05/2025;410450;Capanema ;PR;2023;16;3672408,38;123909,41
16/05/2025;410450;Capanema ;PR;2024;31;5108577,14;235381,14
16/05/2025;410450;Capanema ;PR;2025;5;714796,97;46952,96
16/05/2025;410460;Capitão Leônidas Marques ;PR;2009;21;997809,8799999999;273906,0
16/05/2025;410460;Capitão Leônidas Marques ;PR;2010;38;1793225,12;581154,0
16/05/2025;410460;Capitão Leônidas Marques ;PR;2011;38;2135607,2;253326,0
16/05/2025;410460;Capitão Leônidas Marques ;PR;2012;30;1726432,22;555007,0
16/05/2025;410460;Capitão Leônidas Marques ;PR;2013;42;2649274,2399999998;872966,8699999999
16/05/2025;410460;Capitão Leônidas Marques ;PR;2014;34;2412234,0900000003;667397,8599999999
16/05/2025;410460;Capitão Leônidas Marques ;PR;2015;39;3040813,75;867165,4299999999
16/05/2025;410460;Capitão Leônidas Marques ;PR;2016;22;1747183,1700000002;454023,57999999996
16/05/2025;410460;Capitão Leônidas Marques ;PR;2017;29;2471803,0500000003;503792,91000000003
16/05/2025;410460;Capitão Leônidas Marques ;PR;2018;15;1423974,23;234138,79
16/05/2025;410460;Capitão Leônidas Marques ;PR;2019;8;760323,4;133938,56999999998
16/05/2025;410460;Capitão Leônidas Marques ;PR;2020;17;1476893,9100000001;311744,56
16/05/2025;410460;Capitão Leônidas Marques ;PR;2021;8;712412,43;88721,13
16/05/2025;410460;Capitão Leônidas Marques ;PR;2022;1;99500,0;24111,97
16/05/2025;410460;Capitão Leônidas Marques ;PR;2023;5;838372,7000000001;22146,370000000003
16/05/2025;410460;Capitão Leônidas Marques ;PR;2024;17;2848402,63;23836,49
16/05/2025;410460;Capitão Leônidas Marques ;PR;2025;9;1620971,98;107409,12000000001
16/05/2025;410465;Carambeí ;PR;2009;72;3087826,8200000003;921207,0
16/05/2025;410465;Carambeí ;PR;2010;78;3947435,2199999997;1040692,0
16/05/2025;410465;Carambeí ;PR;2011;73;4047801,09;381062,0
16/05/2025;410465;Carambeí ;PR;2012;56;3151653,95;946841,39
16/05/2025;410465;Carambeí ;PR;2013;157;8806552,55;3382547,7200000007
16/05/2025;410465;Carambeí ;PR;2014;120;7355543,170000001;2448006,3499999996
16/05/2025;410465;Carambeí ;PR;2015;198;14546187,099999996;4148009,3200000003
16/05/2025;410465;Carambeí ;PR;2016;132;10112012,030000001;2552319,5899999994
16/05/2025;410465;Carambeí ;PR;2017;83;6589126,92;1758154,88
16/05/2025;410465;Carambeí ;PR;2018;48;4290095,45;841286,5599999999
16/05/2025;410465;Carambeí ;PR;2019;42;3566470,39;701731,0499999999
16/05/2025;410465;Carambeí ;PR;2020;45;4267885,23;820152,45
16/05/2025;410465;Carambeí ;PR;2021;73;7524248,39;1118824,67
16/05/2025;410465;Carambeí ;PR;2022;54;6129634,57;562041,9400000001
16/05/2025;410465;Carambeí ;PR;2023;57;7873797,98;640178,88
16/05/2025;410465;Carambeí ;PR;2024;121;18650619,490000002;1862443,4700000002
16/05/2025;410465;Carambeí ;PR;2025;33;5550225,029999999;243322,0
16/05/2025;410470;Carlópolis ;PR;2009;2;80012,07999999999;33877,0
16/05/2025;410470;Carlópolis ;PR;2010;20;1006681,6300000001;317669,0
16/05/2025;410470;Carlópolis ;PR;2011;14;770555,8;94865,0
16/05/2025;410470;Carlópolis ;PR;2012;71;2308523,9899999993;1323963,5499999998
16/05/2025;410470;Carlópolis ;PR;2013;19;1251331,96;406925,41000000003
16/05/2025;410470;Carlópolis ;PR;2014;23;1609790,3399999999;455244,2799999999
16/05/2025;410470;Carlópolis ;PR;2015;7;529283,6;150959,93
16/05/2025;410470;Carlópolis ;PR;2016;39;2811512,2699999996;743470,64
16/05/2025;410470;Carlópolis ;PR;2017;26;1970111,8599999999;567468,51
16/05/2025;410470;Carlópolis ;PR;2018;22;2096084,27;445367,42
16/05/2025;410470;Carlópolis ;PR;2019;25;2055839,9000000004;392601,73000000004
16/05/2025;410470;Carlópolis ;PR;2020;24;2190472,36;411981,9199999999
16/05/2025;410470;Carlópolis ;PR;2021;12;1090401,17;158401,5
16/05/2025;410470;Carlópolis ;PR;2022;4;473379,28;34484,25
16/05/2025;410470;Carlópolis ;PR;2023;17;2250818,8600000003;106886,96
16/05/2025;410470;Carlópolis ;PR;2024;32;4681497,5600000005;455464,07
16/05/2025;410470;Carlópolis ;PR;2025;6;1076641,8900000001;70524,44
16/05/2025;410480;Cascavel ;PR;2009;553;29052928,78;7736063,49
16/05/2025;410480;Cascavel ;PR;2010;1397;85172440,79;27615520,5
16/05/2025;410480;Cascavel ;PR;2011;1918;123245470,88;20053305,415000003
16/05/2025;410480;Cascavel ;PR;2012;1739;124624844,31000003;38897386,04000001
16/05/2025;410480;Cascavel ;PR;2013;1653;136701734,62;39100522,67
16/05/2025;410480;Cascavel ;PR;2014;1335;125674628,76999998;29986160,019999996
16/05/2025;410480;Cascavel ;PR;2015;1163;125780572,83;20443408,870000005
16/05/2025;410480;Cascavel ;PR;2016;955;109823083,93;14548925,330000002
16/05/2025;410480;Cascavel ;PR;2017;1506;166052996,92999995;39159666,39
16/05/2025;410480;Cascavel ;PR;2018;1131;131154298,08000003;25416366,420000006
16/05/2025;410480;Cascavel ;PR;2019;1080;125820534,58;20947275,040000003
16/05/2025;410480;Cascavel ;PR;2020;1014;123199423,56999998;18561796,889999997
16/05/2025;410480;Cascavel ;PR;2021;932;109261645,14;16964455,099999998
16/05/2025;410480;Cascavel ;PR;2022;1275;167074762,44;21698369,759999998
16/05/2025;410480;Cascavel ;PR;2023;1395;228474708,2;17960365,03
16/05/2025;410480;Cascavel ;PR;2024;1505;277903181,76000005;12777009,240000006
16/05/2025;410480;Cascavel ;PR;2025;534;99173997,83000003;4092488,4399999995
16/05/2025;410490;Castro ;PR;2009;140;5816788,850000001;2036015,0
16/05/2025;410490;Castro ;PR;2010;205;10242127,8;3334334,0
16/05/2025;410490;Castro ;PR;2011;362;20420861,619999997;3134496,6
16/05/2025;410490;Castro ;PR;2012;214;13639385,379999999;4462199,870000001
16/05/2025;410490;Castro ;PR;2013;212;14470896,530000001;4253712,260000001
16/05/2025;410490;Castro ;PR;2014;159;13478668,15;2688067,4799999995
16/05/2025;410490;Castro ;PR;2015;238;21232789,53;4236194,370000001
16/05/2025;410490;Castro ;PR;2016;141;13300979,840000004;1872254,9300000002
16/05/2025;410490;Castro ;PR;2017;257;23074467,85;5383119,579999999
16/05/2025;410490;Castro ;PR;2018;167;16501138,29;3326368,2299999995
16/05/2025;410490;Castro ;PR;2019;274;26984402,459999997;5940519,739999999
16/05/2025;410490;Castro ;PR;2020;265;25936560,279999994;6077004,770000001
16/05/2025;410490;Castro ;PR;2021;275;27657246,229999997;5556587,1
16/05/2025;410490;Castro ;PR;2022;197;23226804,09;3102947,0
16/05/2025;410490;Castro ;PR;2023;167;23466664,28;1844150,0499999998
16/05/2025;410490;Castro ;PR;2024;153;24937948,060000002;1915898,4300000002
16/05/2025;410490;Castro ;PR;2025;43;7089219,39;408739,26
16/05/2025;410500;Catanduvas ;PR;2009;2;96543,59;28228,0
16/05/2025;410500;Catanduvas ;PR;2010;9;383016,99;155258,0
16/05/2025;410500;Catanduvas ;PR;2011;5;219290,86;34972,0
16/05/2025;410500;Catanduvas ;PR;2012;2;79515,89;39942,54
16/05/2025;410500;Catanduvas ;PR;2014;1;55000,0;7333,83
16/05/2025;410500;Catanduvas ;PR;2015;1;51000,0;0,0
16/05/2025;410500;Catanduvas ;PR;2016;1;253375,34;0,0
16/05/2025;410500;Catanduvas ;PR;2019;4;381886,52;46799,170000000006
16/05/2025;410500;Catanduvas ;PR;2023;1;120000,0;0,0
16/05/2025;410500;Catanduvas ;PR;2024;8;1897448,0;29439,35
16/05/2025;410510;Centenário do Sul ;PR;2009;17;692088,0700000001;218316,0
16/05/2025;410510;Centenário do Sul ;PR;2010;38;1903303,2199999997;660416,0
16/05/2025;410510;Centenário do Sul ;PR;2011;42;2146989,19;284825,4
16/05/2025;410510;Centenário do Sul ;PR;2012;26;1483382,31;511215,1
16/05/2025;410510;Centenário do Sul ;PR;2013;29;1884603,01;637218,46
16/05/2025;410510;Centenário do Sul ;PR;2014;143;7822580,139999999;4074699,960000001
16/05/2025;410510;Centenário do Sul ;PR;2015;44;3692270,5199999996;1155504,3599999999
16/05/2025;410510;Centenário do Sul ;PR;2016;260;17943901,51;9110813,899999999
16/05/2025;410510;Centenário do Sul ;PR;2017;31;2500126,1;877173,35
16/05/2025;410510;Centenário do Sul ;PR;2018;31;2646863,73;746654,6799999999
16/05/2025;410510;Centenário do Sul ;PR;2019;68;5850010,56;1743839,9899999995
16/05/2025;410510;Centenário do Sul ;PR;2020;51;4286179,73;1332904,29
16/05/2025;410510;Centenário do Sul ;PR;2021;28;2537490,75;697321,2
16/05/2025;410510;Centenário do Sul ;PR;2022;55;5544541,75;1181275,97
16/05/2025;410510;Centenário do Sul ;PR;2023;56;6593159,56;1109862,7699999998
16/05/2025;410510;Centenário do Sul ;PR;2024;65;8560844,5;1628756,22
16/05/2025;410510;Centenário do Sul ;PR;2025;20;2661161,59;405685,35
16/05/2025;410520;Cerro Azul ;PR;2012;13;904315,7500000001;268233,24
16/05/2025;410520;Cerro Azul ;PR;2013;4;270742,57999999996;106233,6
16/05/2025;410520;Cerro Azul ;PR;2014;2;127405,1;6009,1900000000005
16/05/2025;410520;Cerro Azul ;PR;2020;1;96000,0;18999,99
16/05/2025;410530;Céu Azul ;PR;2009;14;475771,48000000004;126083,0
16/05/2025;410530;Céu Azul ;PR;2010;27;1430315,5100000002;343570,0
16/05/2025;410530;Céu Azul ;PR;2011;18;1000563,6900000001;82648,0
16/05/2025;410530;Céu Azul ;PR;2012;40;2406631,05;710154,0499999999
16/05/2025;410530;Céu Azul ;PR;2013;73;3275179,5200000005;1277003,15
16/05/2025;410530;Céu Azul ;PR;2014;20;1408032,4000000001;364401,13999999996
